Patient arrives ambulatory, Gait steady, History obtained from patient, Patient cooperative, alert, Oriented to person, place and time.	Gait steady, Patient appears comfortable, Patient cooperative, alert, Oriented to person, place and time.	3.95
No: fever present (greater than or equal to 100.4 F or 38 C) or suspected fever; headache; very itchy eyes, nose, roof of mouth, or throat; hoarseness or lost voice; bad breath or ear pain	No: fever present (greater than or equal to 100.4 F or 38 C) or suspected fever; headache; puffiness around the eyes; very itchy eyes, nose or throat; hoarseness or lost voice; bad breath or ear pain	3.75
Due to the patient's cognitive impairment, explained diagnosis and treatment plan to the patient and family/caregiver.	I explained the diagnosis and treatment plan for the patient who expressed understanding of the content.	2.5
Discussed the risks, goals, alternatives, and advanced directives and the necessity of other members of the healthcare team participating in the procedure with the patient (or legal representative and others present during the discussion).	Informed consent for sedated bone marrow:  Discussed risks, goals, and alternatives to sedated bone marrow aspiration and biopsy, advance directives, and the necessity of other members of the healthcare team participating in the procedure with the patient.	3
READY TO LEARN, NO APPARENT LEARNING BARRIERS WERE IDENTIFIED, LEARNING PREFERENCE INCLUDE LISTENING.	PATIENT EDUCATION - Ready to learn, no apparent learning barriers were identified; learning preferences include listening.	5
Patient has no exclusion criteria to receiving vaccine(s) as per Childhood Vaccination Protocol.	Patient meets screening eligibility criteria to receive vaccine per the Childhood Vaccination Protocol	3.5
I explained the diagnosis and treatment plan for the patient who expressed understanding of the content.	The above was discussed with the patient and her husband, and they voiced understanding of the content and plan.	4.15
Triamcinolone Acetonide [KENALOG] 0.1 % cream 1 apply topically as directed by prescriber as needed.	Chondrotin/Glucosamine 600/200* (Free Text Entry) 1 tablet by mouth as directed by prescriber.	1.5
No: inability to speak or make normal sounds; new confusion or inability to stay alert and awake; complete inability to swallow; sudden onset of cough, choking or gagging due to inhaling something into your airway; pain, pressure or tightness in the chest, arm or shoulder, jaw, or neck; large amounts of pink or white frothy sputum or noisy, wheezy or raspy breathing that does not clear with coughing	No: inability to speak or make normal sounds; new confusion or inability to stay alert and awake; sudden onset of cough, choking or gagging as the first indication of a problem; pain, pressure or tightness in the chest, jaw or arm; large amounts of pink or white frothy sputum or noisy, wheezy or raspy breathing that does not clear with coughing	3.4
No: new confusion or inability to stay alert and awake; feeling like you are going to pass out EVERY time you stand (or sit) up; inability to pass urine or passing very little or sudden loss of bladder control	No: new confusion or inability to stay alert and awake; currently struggling to breathe, even while inactive or resting or currently feeling like you are going to collapse every time you stand (sit)	3
Tiotropium [SPIRIVA HANDIHALER] 18 mcg Capsule, w/Inhalation Device 1 capsule by inhalation one time daily #3 MONTHS S...	Foradil Aerolizer 12 mcg Capsule, w/Inhalation Device 1 by inhalation inhale two times a day.	2
The patient education treatment modality addressed the ASAM Dimension 5: Relapse, Continued Use or Continued Problem Potential criteria.	Dimension 5:  Relapse/Continued Problem or Continued Use Potential Treatment Planning Decisions	3.15
